energy x y z iso x_broadened y_broadened z_broadened iso_broadened
2.750000000000000000e+00 8.770658428514222990e-03 1.052398101546771735e-02 8.980261402345975780e-03 9.424966948775972617e-03 5.244218884260190561e-02 5.245917477178559107e-02 5.226395328515838490e-02 5.238843896651530080e-02
2.760000000000001563e+00 1.120864566023163297e-02 9.835055223660934057e-03 9.959659140973324207e-03 1.033445334162196375e-02 5.197753472247469003e-02 5.199399412529729508e-02 5.176885018983306413e-02 5.191345967920168308e-02
2.769999999999999574e+00 1.188403721326295424e-02 9.240137933504527848e-03 6.236334956515170516e-03 9.120170034427551448e-03 5.151073570730001216e-02 5.152667584288056490e-02 5.127146301164242637e-02 5.143629152060766319e-02
2.780000000000001137e+00 7.018093603935305833e-03 8.029581008896457400e-03 4.224892342730959122e-03 6.424188985187574696e-03 5.104181131412513506e-02 5.105723817089336675e-02 5.077230016711798549e-02 5.095711655071216706e-02
2.789999999999999147e+00 4.235882556421991657e-03 5.083325677483032864e-03 4.174697043617308333e-03 4.497968425840777329e-03 5.057110275209966699e-02 5.058602104237663183e-02 5.027211113029323580e-02 5.047641164158984256e-02
2.800000000000000711e+00 2.793044744778048864e-03 2.977539621961416364e-03 5.062313093989486042e-03 3.610965820242984046e-03 5.009923808620125874e-02 5.011365130085337211e-02 4.977184452031643142e-02 4.999491130245702075e-02
2.809999999999998721e+00 2.530979896173797539e-03 2.535116058012166270e-03 5.313208672084915318e-03 3.459768208756960287e-03 4.962708751006329744e-02 4.964099803887862816e-02 4.927260116235500365e-02 4.951356223709897642e-02
2.820000000000000284e+00 3.480023451980639171e-03 3.288266643163775035e-03 4.787579785579519111e-03 3.851956626907977917e-03 4.915571200832196536e-02 4.916912132815847575e-02 4.877558487011145888e-02 4.903347273553063101e-02
2.830000000000001847e+00 4.946051527525145881e-03 4.542318292305223479e-03 4.433811886827485754e-03 4.640727235552618082e-03 4.868630863120661234e-02 4.869921755930040758e-02 4.828205344085233913e-02 4.855585987711978635e-02
2.839999999999999858e+00 5.025783730320678745e-03 5.359617691953939139e-03 5.091479094263090706e-03 5.158960172179236775e-03 4.822015529776996906e-02 4.823256430241215642e-02 4.779327195711559340e-02 4.808199718576590398e-02
2.850000000000001421e+00 5.799917393846637514e-03 5.812322586945008196e-03 3.561726925980222488e-03 5.057988968923956066e-03 4.775855756166396543e-02 4.777046711738287127e-02 4.731047001635887289e-02 4.761316489846856292e-02
2.859999999999999432e+00 6.617783975593568083e-03 6.477353537670053375e-03 4.263698412571643309e-03 5.786278641945087967e-03 4.730279920003076233e-02 4.731421017008066721e-02 4.683480402279899951e-02 4.715060446430347635e-02
2.870000000000000995e+00 5.531520214810720266e-03 5.362500329436369756e-03 5.865559952489884932e-03 5.586526832245658318e-03 4.685409790680426095e-02 4.686501193269802801e-02 4.636732522841294918e-02 4.669547835597174373e-02
2.879999999999999005e+00 3.639663621972760200e-03 4.119123961662161069e-03 5.878798000390661645e-03 4.545861861341860682e-03 4.641356685873806315e-02 4.642398673511069496e-02 4.590895384082847863e-02 4.624883581155907891e-02
2.890000000000000568e+00 3.951383078884015791e-03 3.731397975405802581e-03 4.558183916696639977e-03 4.080321656995486261e-03 4.598218252599165640e-02 4.599211253941536126e-02 4.546045924489607037e-02 4.581158477010103397e-02
2.900000000000002132e+00 4.197992664853375695e-03 4.482293483030850602e-03 4.439685659586889085e-03 4.373323935823705128e-03 4.556075884225367634e-02 4.557020505466490012e-02 4.502244621383633127e-02 4.538447003691829795e-02
2.910000000000000142e+00 4.133166372297447828e-03 4.049490107516861073e-03 3.251893036132790394e-03 3.811516505315699910e-03 4.514992772782849134e-02 4.515889818874517514e-02 4.459534690081782410e-02 4.496805760579715427e-02
2.920000000000001705e+00 4.949476020823220281e-03 4.681899907205171012e-03 2.430654981660350204e-03 4.020676969896247455e-03 4.475012594530944354e-02 4.475863082163372697e-02 4.417941837733549426e-02 4.456272504809288132e-02
2.929999999999999716e+00 5.124453635583703023e-03 4.889473042804425018e-03 2.728856155354160949e-03 4.247594277914096619e-03 4.436158831805377123e-02 4.436963993553245944e-02 4.377474549055758446e-02 4.416865791471460967e-02
2.940000000000001279e+00 2.646179759546405611e-03 2.700436166060019971e-03 3.691598469468061142e-03 3.012738131691495864e-03 4.398434740689077110e-02 4.399196020276206071e-02 4.338124881878571704e-02 4.378585214281285193e-02
2.949999999999999289e+00 1.685548834294889504e-03 1.934991684158805184e-03 3.357071694711882305e-03 2.325870737721859142e-03 4.361823977345564984e-02 4.362543016501424509e-02 4.299869748974182587e-02 4.341412247607056435e-02
2.960000000000000853e+00 1.498833601918369944e-03 1.746608120907229078e-03 2.296325366619502654e-03 1.847255696481700559e-03 4.326291892322026156e-02 4.326970510161627648e-02 4.262672657748586835e-02 4.305311686744079519e-02
2.969999999999998863e+00 1.831032422769885088e-03 1.818026718185430978e-03 2.461005682117002255e-03 2.036688274357439585e-03 4.291787489785393178e-02 4.292427656013279857e-02 4.226485870795888139e-02 4.270233672198187058e-02
2.980000000000000426e+00 2.743296454551808188e-03 2.545300769285972070e-03 3.417749757455795876e-03 2.902115660431191756e-03 4.258246027367147690e-02 4.258849830869772257e-02 4.191252938716782256e-02 4.236116265651234530e-02
2.990000000000001990e+00 3.168715572487473993e-03 3.281324202584932730e-03 5.880539866127167115e-03 4.110193213733191568e-03 4.225592203713927214e-02 4.226161818257129915e-02 4.156911543311033602e-02 4.202888521760697604e-02
3.000000000000000000e+00 4.088970160389370119e-03 3.858514728485636786e-03 7.679216367354561694e-03 5.208900418743189244e-03 4.193743848032438493e-02 4.194281496824047578e-02 4.123396575889476390e-02 4.170473973581987487e-02
3.010000000000001563e+00 7.693467681831650008e-03 7.055199482437458751e-03 5.085738487097455490e-03 6.611468550455521995e-03 4.162615992867892828e-02 4.163123913689487782e-02 4.090643363629233725e-02 4.138794423395537186e-02
3.019999999999999574e+00 6.363269069108232548e-03 7.010645448146051763e-03 3.575214564395753393e-03 5.649709693883345901e-03 4.132125182302394395e-02 4.132605594771815438e-02 4.058590947964647866e-02 4.107773908346286362e-02
3.030000000000001137e+00 4.242069640623099928e-03 4.641123731169435364e-03 2.924510235849027331e-03 3.935901202547187686e-03 4.102193846583168657e-02 4.102648922896695582e-02 4.027185313961241520e-02 4.077342694480369512e-02
3.039999999999999147e+00 3.149145612038694794e-03 3.105051705649070591e-03 2.819901051396725509e-03 3.024699456361496386e-03 4.072754563855592036e-02 4.073186404092807994e-02 3.996382469026461132e-02 4.047441145658286360e-02
3.050000000000000711e+00 3.810906901694173510e-03 3.596639079875345920e-03 3.447429893928768366e-03 3.618325291832762743e-03 4.043754031828930562e-02 4.044164644599879815e-02 3.966151273370770169e-02 4.018023316599860645e-02
3.059999999999998721e+00 5.452521334527081487e-03 5.470855030481495962e-03 3.933729418942962311e-03 4.952368594650512386e-03 4.015156586985124676e-02 4.015547875874335426e-02 3.936475933217878365e-02 3.989060132025779720e-02
3.070000000000000284e+00 8.281498375862285724e-03 8.060825790443634786e-03 4.831215184949447065e-03 7.057846450418455569e-03 3.986947134993081704e-02 3.987320890924822558e-02 3.907358080467461525e-02 3.960542035461789290e-02
3.080000000000001847e+00 8.572469377080942088e-03 8.203036032874949646e-03 7.640344031295525501e-03 8.138616480417139656e-03 3.959133390675279723e-02 3.959491290002577213e-02 3.878818378681893331e-02 3.932481019786583654e-02
3.089999999999999858e+00 6.271530296238882370e-03 6.595190082331886874e-03 8.914236163573051666e-03 7.260318847381273637e-03 3.931747365679637285e-02 3.932090973503220982e-02 3.850897614015626885e-02 3.904911984399495051e-02
3.100000000000001421e+00 3.834326001220925151e-03 4.045136595521452855e-03 4.384737997516732939e-03 4.088066864753036982e-03 3.904846083019902769e-02 3.905176860987537302e-02 3.823657249927230051e-02 3.877893397978223605e-02
3.109999999999999432e+00 2.413855893809008051e-03 2.632960250484472301e-03 2.341136589310435258e-03 2.462650911201305203e-03 3.878511536099071844e-02 3.878830853736763701e-02 3.797179444953120014e-02 3.851507278262986111e-02
3.120000000000000995e+00 1.803787813586803452e-03 1.850059552341141392e-03 1.811225218369106292e-03 1.821690861432350306e-03 3.852849942564947477e-02 3.853159091062385161e-02 3.771566552158642227e-02 3.825858528595325186e-02
3.129999999999999005e+00 2.022270751929920295e-03 1.953222960626495135e-03 2.154421344270774329e-03 2.043305018942396297e-03 3.827990368193762150e-02 3.828290575517052235e-02 3.746940135867582455e-02 3.801073693192798947e-02
3.140000000000000568e+00 3.347891132552661530e-03 3.076677708884080226e-03 3.735937445631000789e-03 3.386835429022581282e-03 3.804082811968959726e-02 3.804375258204464871e-02 3.723439554879184876e-02 3.777299208350869131e-02
3.150000000000002132e+00 4.768394506036737271e-03 4.395128522825866683e-03 3.895619872525594215e-03 4.353047633796066490e-03 3.781295850779345380e-02 3.781581682718076348e-02 3.701220170942490922e-02 3.754699234813304448e-02
3.160000000000000142e+00 4.978291910566538976e-03 4.595336838768670183e-03 2.398994925057828295e-03 3.990874558131012918e-03 3.759813941882188260e-02 3.760094286019454585e-02 3.680451246563818529e-02 3.733453158155154022e-02
3.170000000000001705e+00 3.593886201601677755e-03 4.520405359466215384e-03 2.377151525527623245e-03 3.497147695531838650e-03 3.739834475288469212e-02 3.740110448617296746e-02 3.661313597480577581e-02 3.713752840462114513e-02
3.179999999999999716e+00 2.331447994585946967e-03 2.868808572357257544e-03 3.568915006173738365e-03 2.923057191038980814e-03 3.721564658633404188e-02 3.721837376832357047e-02 3.643997062959489913e-02 3.695799699475084410e-02
3.190000000000001279e+00 2.085163876673928884e-03 1.862016014364889028e-03 3.160336777118800001e-03 2.369172222719206043e-03 3.705218305903325987e-02 3.705488888738749098e-02 3.628697852305889926e-02 3.679801682315988337e-02
3.199999999999999289e+00 2.619650263278047644e-03 1.894277329578829272e-03 2.070574950187004104e-03 2.194834181014626573e-03 3.691012590186795034e-02 3.691282164149507078e-02 3.615615819509876427e-02 3.665970191282059282e-02
3.210000000000000853e+00 1.943168008561450485e-03 1.934035351065716392e-03 1.483289684631333444e-03 1.786831014752833513e-03 3.679164810438179806e-02 3.679434508802634229e-02 3.604951710638037987e-02 3.654517009959616647e-02
3.219999999999998863e+00 1.606522905541463197e-03 1.778106469195524014e-03 1.355999725104983528e-03 1.580209699947323580e-03 3.669889213534893724e-02 3.670160174155032151e-02 3.596904421051077411e-02 3.645651269580333503e-02
3.230000000000000426e+00 1.380501004022926213e-03 1.426321529726948213e-03 1.408210059238968782e-03 1.405010864329614547e-03 3.663393905650183524e-02 3.663667266882759260e-02 3.591668292244677707e-02 3.639576488259206599e-02
3.240000000000001990e+00 9.593066139357861542e-04 9.715905954457647840e-04 1.110490832039375984e-03 1.013796013806975496e-03 3.659877880888405544e-02 3.660154776057127080e-02 3.589430471354070062e-02 3.636487709433201820e-02
3.250000000000000000e+00 6.798744570043907271e-04 7.393937283523290514e-04 8.385989805763764682e-04 7.526223886443652710e-04 3.659528189921781166e-02 3.659809740703874603e-02 3.590368350344893406e-02 3.636568760323516392e-02
3.260000000000001563e+00 5.831879289084861400e-04 6.306168255135731569e-04 7.202595192583555010e-04 6.446880912268050049e-04 3.662517266867715976e-02 3.662804575905002913e-02 3.594647096870284136e-02 3.639989646547667906e-02
3.269999999999999574e+00 5.824689917250934794e-04 6.333633468903164532e-04 6.123339214188587001e-04 6.093887533447561386e-04 3.669000428933656688e-02 3.669294571856902831e-02 3.602417285020719645e-02 3.646904095270425694e-02
3.280000000000001137e+00 6.777366021767185006e-04 6.161625335448053017e-04 6.549065286669035696e-04 6.496018881294757545e-04 3.679113560739488697e-02 3.679415577665895443e-02 3.613812632136512853e-02 3.657447256847298073e-02
3.289999999999999147e+00 7.845992939260608727e-04 7.367638978225398176e-04 8.631412374195221882e-04 7.948348097227077346e-04 3.692970994118310174e-02 3.693281880560445041e-02 3.628947847914870684e-02 3.671733574197875299e-02
3.300000000000000711e+00 1.103185985020058808e-03 1.076426336158820950e-03 9.122897252955927292e-04 1.030634015491490793e-03 3.710663594904199669e-02 3.710984291930621848e-02 3.647916604529903573e-02 3.689854830454907669e-02
3.309999999999998721e+00 1.522365783296808191e-03 1.339316378364998738e-03 9.584746202269888663e-04 1.273385593962931932e-03 3.732257070743089794e-02 3.732588454169218084e-02 3.670789641418790300e-02 3.711878388777032495e-02
3.320000000000000284e+00 1.562503458422602205e-03 1.586440847659062892e-03 1.020731029563977117e-03 1.389891778548547549e-03 3.757790517795286250e-02 3.758133386160889683e-02 3.697613025326187963e-02 3.737845643094121761e-02
3.330000000000001847e+00 1.144925914749676593e-03 1.372593074899845517e-03 1.231975513737541177e-03 1.249831501129020951e-03 3.787275228213608791e-02 3.787630289318257709e-02 3.728406594138270608e-02 3.767770703890045703e-02
3.339999999999999858e+00 9.959686113464262438e-04 1.054904846343257367e-03 1.332956834842709444e-03 1.127943430844131163e-03 3.820693782799439858e-02 3.821061638613126865e-02 3.763162620364947364e-02 3.801639347259171825e-02
3.350000000000001421e+00 8.384589895494554395e-04 7.994783329798563123e-04 9.817357850556160739e-04 8.732243691949759419e-04 3.857999452212945712e-02 3.858380582047654661e-02 3.801844734753071636e-02 3.839408256337890901e-02
3.359999999999999432e+00 7.265228102437269915e-04 7.246993812141953916e-04 8.107632939474701409e-04 7.539951618017974718e-04 3.899115923502423364e-02 3.899510665416722893e-02 3.844387150109739720e-02 3.881004579676294863e-02
3.370000000000000995e+00 7.283668675304142987e-04 7.117499389664766387e-04 9.305945746141564695e-04 7.902371270370158384e-04 3.943937354950938917e-02 3.944345885458865053e-02 3.890694217831112967e-02 3.926325819413638979e-02
3.379999999999999005e+00 8.753279026887150803e-04 8.198154138646225825e-04 9.455513147028850492e-04 8.802315437520741651e-04 3.992328740722788510e-02 3.992751052988076366e-02 3.940640333366936948e-02 3.975240042359267506e-02
3.390000000000000568e+00 1.295727376744744115e-03 1.143039904475907790e-03 9.531692705536489504e-04 1.130645517258100285e-03 4.044126538343238708e-02 4.044562419159739713e-02 3.994070181564285393e-02 4.027586379689088170e-02
3.400000000000002132e+00 1.787490629340346632e-03 1.786901451365715448e-03 1.251945008957046877e-03 1.608779029887702841e-03 4.099139479148447562e-02 4.099588485137858895e-02 4.050799279762445915e-02 4.083175748016251022e-02
3.410000000000000142e+00 1.679624662233167396e-03 1.761530784482756400e-03 1.321732302385313996e-03 1.587629249700412380e-03 4.157149448647150941e-02 4.157610882247157746e-02 4.110614738699182313e-02 4.141791689864497000e-02
3.420000000000001705e+00 2.100017209550912676e-03 2.011987458101199572e-03 1.394732994546411895e-03 1.835579220732841237e-03 4.217912295738961842e-02 4.218385181710530840e-02 4.173276123548239763e-02 4.203191200332577482e-02
3.429999999999999716e+00 2.524060755774922091e-03 2.648408396433959543e-03 1.954943299022813673e-03 2.375804150410565103e-03 4.281158413152854475e-02 4.281641476505305272e-02 4.238516265910260289e-02 4.267105385189473576e-02
3.440000000000001279e+00 3.330644048088890734e-03 3.842793552546873870e-03 2.877736555500379299e-03 3.350391385378714490e-03 4.346592932359612943e-02 4.347084578774043639e-02 4.306041859198828092e-02 4.333239790110827300e-02
3.449999999999999289e+00 5.600244437527997221e-03 5.890509063399420632e-03 4.879342086565379918e-03 5.456698529164265635e-03 4.413895399431615185e-02 4.414393699451664432e-02 4.375533671157635224e-02 4.401274256680304947e-02
3.460000000000000853e+00 9.316711695600414164e-03 8.243215230441022084e-03 7.136946302369664812e-03 8.232291076137033398e-03 4.482718846541609847e-02 4.483221524982328871e-02 4.446646233375350227e-02 4.470862201633095390e-02
3.469999999999998863e+00 1.095351400811308586e-02 1.020725521097517498e-02 8.620274761539615041e-03 9.927014660209291380e-03 4.552688246636715091e-02 4.553192678818284572e-02 4.519006921296697676e-02 4.541629282250565780e-02
3.480000000000000426e+00 9.532261153948836524e-03 1.040922231061124428e-02 1.036597540375283795e-02 1.010248628943763959e-02 4.623398432392987478e-02 4.623901648909606310e-02 4.592214418639779805e-02 4.613171499980791429e-02
3.490000000000001990e+00 6.191392201775695533e-03 6.781345287285016343e-03 9.893893749859595382e-03 7.622210412973435753e-03 4.694411667404160826e-02 4.694910369156416602e-02 4.665836662690541620e-02 4.685052899750372785e-02
3.500000000000000000e+00 5.294807481587443868e-03 5.077709321059698487e-03 7.589631569491740552e-03 5.987382790712961547e-03 4.765255167172702255e-02 4.765745752289106407e-02 4.739408483120526733e-02 4.756803134194111798e-02
3.510000000000001563e+00 4.018394497774037052e-03 3.851198737901988332e-03 5.209298531021044204e-03 4.359630588899023919e-03 4.835418967260876610e-02 4.835897571276835671e-02 4.812429264842790072e-02 4.827915267793501247e-02
3.519999999999999574e+00 3.297494654113395166e-03 3.491794601594802507e-03 4.218496443330036275e-03 3.669261899679410882e-03 4.904354612615343528e-02 4.904817162843828210e-02 4.884361070804527083e-02 4.897844282087900070e-02
3.530000000000001137e+00 3.396788371042468863e-03 3.525399792677759176e-03 4.738448570228163438e-03 3.886878911316130492e-03 4.971475183150632360e-02 4.971917467562500526e-02 4.954627738614302696e-02 4.966006796442477833e-02
3.539999999999999147e+00 4.373256871827452090e-03 4.097450742087703664e-03 4.597291014731983740e-03 4.355999542882379831e-03 5.036157166124076434e-02 5.036574916272323205e-02 5.022615501665836368e-02 5.031782528020744411e-02
3.550000000000000711e+00 5.237863234693808379e-03 4.670614654985308194e-03 3.961368193724865844e-03 4.623282027801326605e-03 5.097744629459689120e-02 5.098133616071151564e-02 5.087675670014767809e-02 5.094517971848536164e-02
3.559999999999998721e+00 6.688434806615578196e-03 6.156320239037538743e-03 4.063573799992741334e-03 5.636109615215286958e-03 5.155556040579289956e-02 5.155912179460871159e-02 5.149129832271487350e-02 5.153532684103882128e-02
3.570000000000000284e+00 7.496964854292065966e-03 8.548963294436698682e-03 4.296148585874728573e-03 6.780692244867831363e-03 5.208893916450838685e-02 5.209213381390439407e-02 5.206277906488929186e-02 5.208128401443402195e-02
3.580000000000001847e+00 7.565501827139139816e-03 8.363469042143011414e-03 6.153242715810710792e-03 7.360737861697621252e-03 5.257057291817833489e-02 5.257336630287882950e-02 5.258409181130247606e-02 5.257601034411987784e-02
3.589999999999999858e+00 8.798111865560259703e-03 8.624165131805616377e-03 1.114275680349036644e-02 9.521677933618747508e-03 5.299356768118669569e-02 5.299593014898512644e-02 5.304816258690935732e-02 5.301255347236038390e-02
3.600000000000001421e+00 1.378662645149818233e-02 1.403635841354080628e-02 1.283894190401419638e-02 1.355397558968439616e-02 5.335131673427781496e-02 5.335322456829137694e-02 5.344811562034666036e-02 5.338421897430527946e-02
3.609999999999999432e+00 1.306054307758337460e-02 1.271732636141397442e-02 1.585481348780652666e-02 1.387756097560129132e-02 5.363768644203791708e-02 5.363912279477158623e-02 5.377745808875061817e-02 5.368475577518670716e-02
3.620000000000000995e+00 1.740612845307183687e-02 1.476830583492250680e-02 1.303917997833902234e-02 1.507120475544445476e-02 5.384720753588633640e-02 5.384816318351557524e-02 5.403027627325657223e-02 5.390854899755283258e-02
3.629999999999999005e+00 2.132352718109650075e-02 2.242958925675494694e-02 1.319302511498425708e-02 1.898204718427856652e-02 5.397526177919512169e-02 5.397573565094157533e-02 5.420143299326825315e-02 5.405081014113497645e-02
3.640000000000000568e+00 1.923629250092800946e-02 2.058410711341029584e-02 1.891841751636373289e-02 1.957960571023401042e-02 5.401825328972742479e-02 5.401825273727753340e-02 5.428675500806291049e-02 5.410775367835595623e-02
3.650000000000002132e+00 1.931477358536444824e-02 2.063083954990778054e-02 2.227497407448808531e-02 2.074019573658677368e-02 5.397375394914715602e-02 5.397329473414667206e-02 5.428319874353913083e-02 5.407674914227765528e-02
3.660000000000000142e+00 2.311244307231491088e-02 2.216460593397842280e-02 2.805360548762080020e-02 2.444355149797137680e-02 5.384061331858423782e-02 5.383971931134578365e-02 5.418898331417041497e-02 5.395643864803347650e-02
3.670000000000001705e+00 3.393245857267606497e-02 3.339242257706632327e-02 3.069179698307580861e-02 3.267222604427272997e-02 5.361902526487496295e-02 5.361772786333370705e-02 5.400368137039743277e-02 5.374681149953536297e-02
3.679999999999999716e+00 3.390379036048642158e-02 3.399536082754493760e-02 4.023062005020782567e-02 3.604325707941306162e-02 5.331054596787457994e-02 5.330888326115988674e-02 5.372826071788179558e-02 5.344922998230541844e-02
3.690000000000001279e+00 2.386419146783187728e-02 2.217969913207765500e-02 2.780072698823133834e-02 2.461487252938029252e-02 5.291806093810864919e-02 5.291607665257340443e-02 5.336507274264442463e-02 5.306640344444216173e-02
3.699999999999999289e+00 1.679423875464930438e-02 1.705505970288499415e-02 1.852473109080900876e-02 1.745800984944776910e-02 5.244570188450049797e-02 5.244344416060031655e-02 5.291778717306491742e-02 5.260231107272191065e-02
3.710000000000000853e+00 1.144383565071522245e-02 1.266891390596203149e-02 1.294145294524989484e-02 1.235140083397571510e-02 5.189871746170821032e-02 5.189623751704986604e-02 5.239127630355307902e-02 5.206207709410371615e-02
3.719999999999998863e+00 8.004110619775869559e-03 8.780081071945415247e-03 7.216783735869287432e-03 8.000325142530189879e-03 5.128330482100917215e-02 5.128065555791880975e-02 5.179145516717460762e-02 5.145180518203418957e-02
3.730000000000000426e+00 5.670245054234374776e-03 5.759634928363374477e-03 5.700574417297958260e-03 5.710151466631901637e-03 5.060641124097462612e-02 5.060364585618473687e-02 5.112508696926813812e-02 5.077838135547582676e-02
3.740000000000001990e+00 4.376807490012738638e-03 3.857111285200009749e-03 4.733803476741495209e-03 4.322574083984748010e-03 4.987551673251078982e-02 4.987268738251552508e-02 5.039956513213794675e-02 5.004925641572142286e-02
3.750000000000000000e+00 4.250836966492722684e-03 3.349143301952482287e-03 3.306056583831352112e-03 3.635345617425519461e-03 4.909840928041067643e-02 4.909556584937273954e-02 4.962268438914314850e-02 4.927221983964217428e-02
3.760000000000001563e+00 4.011814729561637496e-03 3.505962124065998414e-03 2.738441912708263013e-03 3.418739588778632685e-03 4.828296426966292160e-02 4.828015327828820424e-02 4.880241344345330468e-02 4.845517699713481480e-02
3.769999999999999574e+00 2.699124378591022475e-03 3.436684104190845367e-03 2.909215389887952370e-03 3.015007957556606593e-03 4.743693870378024730e-02 4.743420238811148215e-02 4.794668081568540657e-02 4.760594063585904534e-02
3.780000000000001137e+00 2.085091202906086318e-03 2.415782856681696934e-03 2.651561493287984007e-03 2.384145184291922709e-03 4.656778918297806158e-02 4.656516476233189816e-02 4.706318378301463379e-02 4.673204590944153580e-02
3.789999999999999147e+00 1.852116818937667468e-03 1.838722811788807499e-03 2.408472615164192632e-03 2.033104081963555722e-03 4.568252045595100341e-02 4.568003959984798246e-02 4.615922797009078954e-02 4.584059600862992745e-02
3.800000000000000711e+00 2.198569258957984874e-03 2.067537176560674001e-03 2.511623233676846690e-03 2.259243223065168088e-03 4.478756890534549978e-02 4.478525740070844058e-02 4.524160244312965679e-02 4.493814291639453007e-02
3.809999999999998721e+00 2.141550869372117142e-03 2.531999962856980400e-03 2.151713040254433010e-03 2.275087957494510184e-03 4.388872279554240780e-02 4.388660040796860812e-02 4.431649234959161160e-02 4.403060518436753557e-02
3.820000000000000284e+00 2.637621502139420905e-03 2.552832362513163689e-03 2.518716049058464593e-03 2.569723304570349729e-03 4.299107870805368020e-02 4.298915922473321022e-02 4.338942848695305499e-02 4.312322213991331282e-02
3.830000000000001847e+00 2.739856638852777252e-03 2.620813106879233811e-03 4.357515536167760536e-03 3.239395093966590099e-03 4.209903148732808964e-02 4.209732292418098126e-02 4.246527088425806201e-02 4.222054176525570635e-02
3.839999999999999858e+00 2.825711470460272583e-03 2.567902703642372178e-03 5.073016348235826964e-03 3.488876840779490431e-03 4.121629334555508561e-02 4.121479829732038747e-02 4.154822169064811138e-02 4.132643777784119482e-02
3.850000000000001421e+00 4.444624221372868271e-03 3.615948002329647665e-03 5.780867571926195068e-03 4.613813265209570046e-03 4.034593660560912426e-02 4.034465271483664295e-02 4.064186147120985027e-02 4.044415026388519657e-02
3.859999999999999432e+00 6.325982335622227885e-03 6.737239414226874924e-03 6.344914605602109368e-03 6.469378785150403481e-03 3.949045392231533697e-02 3.948937444139780789e-02 3.974920243153207133e-02 3.957634359841507438e-02
3.870000000000000995e+00 5.124127661000709918e-03 5.811440903069802280e-03 4.667872261792624031e-03 5.201146941954379321e-03 3.865182969296157567e-02 3.865094411246208783e-02 3.887275208898966633e-02 3.872517529813777198e-02
3.879999999999999005e+00 4.666883460405277413e-03 5.224319751825204361e-03 4.652422317677074558e-03 4.847875176635851532e-03 3.783161668952036288e-02 3.783091140612945824e-02 3.801458139504754891e-02 3.789236983023245436e-02
3.890000000000000568e+00 4.195307319112186878e-03 4.298327798521841756e-03 4.005990419032099889e-03 4.166541845555375885e-03 3.703101263060221138e-02 3.703047162914978319e-02 3.717639217215131658e-02 3.707929214396777501e-02
3.900000000000002132e+00 3.870183066055695766e-03 3.186531219331862393e-03 3.308682742050168130e-03 3.455132342479242096e-03 3.625093235689686583e-02 3.625053788290230616e-02 3.635957982922562171e-02 3.628701668967492661e-02
3.910000000000000142e+00 4.761362853627533129e-03 3.688032414913545737e-03 3.252854155893285595e-03 3.900749808144787431e-03 3.549207237036750007e-02 3.549180557256796653e-02 3.556528852950810449e-02 3.551638882414785703e-02
3.920000000000001705e+00 3.636483362680676540e-03 4.252618442535172245e-03 2.663108391333106513e-03 3.517403398849652200e-03 3.475496563880080270e-02 3.475480716471549686e-02 3.479445718401884963e-02 3.476807666251171408e-02
3.929999999999999716e+00 2.678046997803513324e-03 2.890480766217269713e-03 1.793859062387818948e-03 2.454128942136200517e-03 3.404002565938330643e-02 3.403995619098773573e-02 3.404785573495483497e-02 3.404261252844194979e-02
3.940000000000001279e+00 1.966457678121113096e-03 2.194102145922096746e-03 1.416515573009017974e-03 1.859025132350742822e-03 3.334757974140957482e-02 3.334758046204885223e-02 3.332611210400700935e-02 3.334042410248848343e-02
3.949999999999999289e+00 1.259628192648576828e-03 1.373660400426308936e-03 1.598649546794094108e-03 1.410646046622993218e-03 3.267789225385811513e-02 3.267794524134037815e-02 3.262973086785892624e-02 3.266185612101914215e-02
3.960000000000000853e+00 1.213083740483495701e-03 1.220447331815240153e-03 1.427867395362623915e-03 1.287132822553786445e-03 3.203117915630145085e-02 3.203126770052356492e-02 3.195910517118465827e-02 3.200718400933655339e-02
3.969999999999998863e+00 1.460809050505315621e-03 1.407431022787030946e-03 9.040347881118412617e-04 1.257424953801395979e-03 3.140761548168156253e-02 3.140772432798344393e-02 3.131452360470658725e-02 3.137662113812385994e-02
3.980000000000000426e+00 1.579899600722455564e-03 1.355003857684798857e-03 8.284301362186024869e-04 1.254444531541952339e-03 3.080733757749211377e-02 3.080745309922003003e-02 3.069617378937633187e-02 3.077032148869615277e-02
3.990000000000001990e+00 1.509431777418317319e-03 1.403678364182520079e-03 1.090347826457964539e-03 1.334485989352934051e-03 3.023044186502705025e-02 3.023055217052279461e-02 3.010414425739452518e-02 3.018837943098146015e-02
4.000000000000000000e+00 1.318362437878749108e-03 1.309239252412697533e-03 1.148921047183538774e-03 1.258840912491661877e-03 2.967698168352074159e-02 2.967707666392211882e-02 2.953842595319174438e-02 2.963082810021153146e-02
4.010000000000001563e+00 1.008274740690514757e-03 1.010357954063536429e-03 1.131548433000195610e-03 1.050060375918082265e-03 2.914696349265808242e-02 2.914703481754583533e-02 2.899891434030437212e-02 2.909763755016942302e-02
4.019999999999999574e+00 1.072531533793370665e-03 1.090950072794403137e-03 1.189581899991579627e-03 1.117687835526451215e-03 2.864034336056753977e-02 2.864038442861779193e-02 2.848541273762388720e-02 2.858871350893640514e-02
4.030000000000001137e+00 1.216563812308675985e-03 1.453713499885179831e-03 9.283315446348682507e-04 1.199536285609574581e-03 2.815702430900370035e-02 2.815703016048569027e-02 2.799763715891396415e-02 2.810389720946778261e-02
