energy x y z iso ld ab c_grazing ld_grazing c_pure ld_pure
-3.899999999999998579e+00 4.669559621296739960e-03 4.669558814683717057e-03 3.354719339089795235e-03 4.231279258356751040e-03 1.314839878900432839e-03 4.669559217990228508e-03 3.563779957962576444e-03 1.105779260027651631e-03 3.354719339089795235e-03 1.314839878900432839e-03
-3.890000000000000568e+00 4.685262987886485223e-03 4.685262181671481611e-03 3.366306154265073704e-03 4.245610441274346412e-03 1.318956430513909496e-03 4.685262584778982983e-03 3.576021308219841984e-03 1.109241276559140999e-03 3.366306154265073704e-03 1.318956430513909496e-03
-3.879999999999999005e+00 4.701049346447183121e-03 4.701048540661259892e-03 3.377955827586448783e-03 4.260017904898297410e-03 1.323093115967772940e-03 4.701048943554221940e-03 3.588328717920334296e-03 1.112720225633887427e-03 3.377955827586448783e-03 1.323093115967772940e-03
-3.870000000000000995e+00 4.716919301932022759e-03 4.716918496606799585e-03 3.389668828328857523e-03 4.274502208955893723e-03 1.327250070940553433e-03 4.716918899269411172e-03 3.600702677911987726e-03 1.116216221357423230e-03 3.389668828328857523e-03 1.327250070940553433e-03
-3.859999999999999432e+00 4.732873465045057439e-03 4.732872660212723848e-03 3.401445630308267722e-03 4.289063918522016336e-03 1.331427432320622922e-03 4.732873062628891077e-03 3.613143683776135623e-03 1.119729378852755237e-03 3.401445630308267722e-03 1.331427432320622922e-03
-3.850000000000001421e+00 4.748912452326531364e-03 4.748911648019850211e-03 3.413286711948428347e-03 4.303703604098269540e-03 1.335625338224762223e-03 4.748912050173190354e-03 3.625652235897205890e-03 1.123259814275984897e-03 3.413286711948428347e-03 1.335625338224762223e-03
-3.839999999999999858e+00 4.765036886243706298e-03 4.765036082496034581e-03 3.425192556351662736e-03 4.318421841697134105e-03 1.339843928018207703e-03 4.765036484369870005e-03 3.638228839536709544e-03 1.126807644833160895e-03 3.425192556351662736e-03 1.339843928018207703e-03
-3.829999999999998295e+00 4.781247395288211639e-03 4.781246592133503101e-03 3.437163651374488659e-03 4.333219212932067077e-03 1.344083342336368711e-03 4.781246993710856936e-03 3.650874004912309841e-03 1.130372988798547312e-03 3.437163651374488659e-03 1.344083342336368711e-03
-3.820000000000000284e+00 4.797544614081045503e-03 4.797543811553864508e-03 3.449200489708837639e-03 4.348096305114582116e-03 1.348343723108617366e-03 4.797544212817454572e-03 3.663588247282825901e-03 1.133955965534628888e-03 3.449200489708837639e-03 1.348343723108617366e-03
-3.809999999999998721e+00 4.813929183486654467e-03 4.813928381622181209e-03 3.461303568969954694e-03 4.363053711359596645e-03 1.352625213584462928e-03 4.813928782554417404e-03 3.676372087040290573e-03 1.137556695514126831e-03 3.461303568969954694e-03 1.352625213584462928e-03
-3.800000000000000711e+00 4.830401750737700964e-03 4.830400949571748807e-03 3.473473391792125144e-03 4.378092030700524682e-03 1.356927958362599525e-03 4.830401350154724452e-03 3.689226049810301160e-03 1.141175300344423509e-03 3.473473391792125144e-03 1.356927958362599525e-03
-3.789999999999999147e+00 4.846962969572459444e-03 4.846962169141481001e-03 3.485710465933632759e-03 4.393211868215857879e-03 1.361252103423337681e-03 4.846962569356970223e-03 3.702150666562130116e-03 1.144811902794840106e-03 3.485710465933632759e-03 1.361252103423337681e-03
-3.780000000000001137e+00 4.863613500387041835e-03 4.863612700728145444e-03 3.498015304392564258e-03 4.408413835169249645e-03 1.365597796165028731e-03 4.863613100557592772e-03 3.715146473730322231e-03 1.148466626827270758e-03 3.498015304392564258e-03 1.365597796165028731e-03
-3.769999999999999574e+00 4.880354010405043089e-03 4.880353211555999750e-03 3.510388425535342777e-03 4.423698549165461583e-03 1.369965185445178426e-03 4.880353610980521853e-03 3.728214013349767566e-03 1.152139597630753637e-03 3.510388425535342777e-03 1.369965185445178426e-03
-3.759999999999998010e+00 4.897185173867611360e-03 4.897184375866863414e-03 3.522830353240156542e-03 4.439066634324877539e-03 1.374354421627080845e-03 4.897184774867236953e-03 3.741353833206540868e-03 1.155830941660696519e-03 3.522830353240156542e-03 1.374354421627080845e-03
-3.750000000000000000e+00 4.914107672247341151e-03 4.914106875134022223e-03 3.535341617057764698e-03 4.454518721479708634e-03 1.378765656632916772e-03 4.914107273690681253e-03 3.754566487007151600e-03 1.159540786683529870e-03 3.535341617057764698e-03 1.378765656632916772e-03
-3.739999999999998437e+00 4.931122194489953245e-03 4.931121398303896057e-03 3.547922752392570350e-03 4.470055448395473217e-03 1.383199044004353650e-03 4.931121796396924217e-03 3.767852534569254667e-03 1.163269261827669333e-03 3.547922752392570350e-03 1.383199044004353650e-03
-3.730000000000000426e+00 4.948229437288185865e-03 4.948228642069930037e-03 3.560574300707144892e-03 4.485677460021753743e-03 1.387654738971913059e-03 4.948229039679057951e-03 3.781212542037201956e-03 1.167016497641856212e-03 3.560574300707144892e-03 1.387654738971913059e-03
-3.719999999999998863e+00 4.965430105392968502e-03 4.965429311183780503e-03 3.573296809753925482e-03 4.501385408776891785e-03 1.392132898534449020e-03 4.965429708288374502e-03 3.794647082126377264e-03 1.170782626161997455e-03 3.573296809753925482e-03 1.392132898534449020e-03
-3.710000000000000853e+00 4.982724911967571779e-03 4.982724118809453602e-03 3.586090833838191314e-03 4.517179954871738609e-03 1.396633681550322028e-03 4.982724515388513124e-03 3.808156734400667490e-03 1.174567780987845634e-03 3.586090833838191314e-03 1.396633681550322028e-03
-3.699999999999999289e+00 5.000114578991091130e-03 5.000113786926790697e-03 3.598956934116959508e-03 4.533061766678281312e-03 1.401157248841981623e-03 5.000114182958941347e-03 3.821742085587993658e-03 1.178372097370947690e-03 3.598956934116959508e-03 1.401157248841981623e-03
-3.690000000000001279e+00 5.017599837718330659e-03 5.017599046791360040e-03 3.611895678938927164e-03 4.549031521149538709e-03 1.405703763315917535e-03 5.017599442254844916e-03 3.835403729939317139e-03 1.182195712315527560e-03 3.611895678938927164e-03 1.405703763315917535e-03
-3.679999999999999716e+00 5.035181429203955915e-03 5.035180639458606069e-03 3.624907644231175480e-03 4.565089904297913066e-03 1.410273390100105946e-03 5.035181034331281426e-03 3.849142269637202598e-03 1.186038764694079045e-03 3.624907644231175480e-03 1.410273390100105946e-03
-3.669999999999998153e+00 5.052860104899487698e-03 5.052859316380832813e-03 3.637993413938879657e-03 4.581237611739733678e-03 1.414866296701280165e-03 5.052859710640159388e-03 3.862958315260533061e-03 1.189901395379626544e-03 3.637993413938879657e-03 1.414866296701280165e-03
-3.660000000000000142e+00 5.070636627332526965e-03 5.070635840086446140e-03 3.651153580524824256e-03 4.597475349314599120e-03 1.419482653184662513e-03 5.070636233709486553e-03 3.876852486312603110e-03 1.193783747396883659e-03 3.651153580524824256e-03 1.419482653184662513e-03
-3.649999999999998579e+00 5.088511770878405803e-03 5.088510984951590856e-03 3.664388745536169018e-03 4.613803833788721748e-03 1.424122632378829745e-03 5.088511377914998329e-03 3.890825411820458476e-03 1.197685966094540070e-03 3.664388745536169018e-03 1.424122632378829745e-03
-3.640000000000000568e+00 5.106486322635145521e-03 5.106485538075120068e-03 3.677699520246338616e-03 4.630223793652201401e-03 1.428786410108793745e-03 5.106485930355132360e-03 3.904877731013845117e-03 1.201608199341287460e-03 3.677699520246338616e-03 1.428786410108793745e-03
-3.629999999999999005e+00 5.124561083413419968e-03 5.124560300268555905e-03 3.691086526380575085e-03 4.646735970020850030e-03 1.433474165460413069e-03 5.124560691840988370e-03 3.919010094092801808e-03 1.205550597748186563e-03 3.691086526380575085e-03 1.433474165460413069e-03
-3.620000000000000995e+00 5.142736868853779904e-03 5.142736087173306082e-03 3.704550396934038186e-03 4.663341117653708491e-03 1.438186081079504590e-03 5.142736478013542993e-03 3.933223163093324017e-03 1.209513314920218543e-03 3.704550396934038186e-03 1.438186081079504590e-03
-3.609999999999999432e+00 5.161014510684007461e-03 5.161013730518023562e-03 3.718091777091828577e-03 4.680040006097952766e-03 1.442922343509186718e-03 5.161014120601015512e-03 3.947517612861020826e-03 1.213496507739994686e-03 3.718091777091828577e-03 1.442922343509186718e-03
-3.600000000000001421e+00 5.179394858129889555e-03 5.179394079529387775e-03 3.731711325260591433e-03 4.696833420973289298e-03 1.447683143569047015e-03 5.179394468829638665e-03 3.961894132143008868e-03 1.217500336686629797e-03 3.731711325260591433e-03 1.447683143569047015e-03
-3.589999999999999858e+00 5.197878779492972300e-03 5.197878002509846024e-03 3.745409714221581508e-03 4.713722165408133422e-03 1.452468676779828305e-03 5.197878391001409595e-03 3.976353424808500188e-03 1.221524966192909191e-03 3.745409714221581508e-03 1.452468676779828305e-03
-3.579999999999998295e+00 5.216467163908933106e-03 5.216466388595996859e-03 3.759187632415084915e-03 4.730707061640004527e-03 1.457279143837379850e-03 5.216466776252464549e-03 3.990896211208588666e-03 1.225570565043876750e-03 3.759187632415084915e-03 1.457279143837379850e-03
-3.570000000000000284e+00 5.235160923300050118e-03 5.235160149711051703e-03 3.773045785366055654e-03 4.747788952792386837e-03 1.462114751139495690e-03 5.235160536505551777e-03 4.005523229685641583e-03 1.229637306819909544e-03 3.773045785366055654e-03 1.462114751139495690e-03
-3.559999999999998721e+00 5.253960994534822779e-03 5.253960222724464099e-03 3.786984897260419793e-03 4.764968704839902224e-03 1.466975711369223430e-03 5.253960608629643439e-03 4.020235238242367282e-03 1.233725370387275507e-03 3.786984897260419793e-03 1.466975711369223430e-03
-3.550000000000000711e+00 5.272868341807047075e-03 5.272867571830990203e-03 3.801005712681060963e-03 4.782247208773032603e-03 1.471862244137957243e-03 5.272867956819018639e-03 4.035033016380041790e-03 1.237834940438976416e-03 3.801005712681060963e-03 1.471862244137957243e-03
-3.539999999999999147e+00 5.291883959245497968e-03 5.291883191160393768e-03 3.815108998511586563e-03 4.799625382972493200e-03 1.476774576691359739e-03 5.291883575202945868e-03 4.049917367114517705e-03 1.241966208088429030e-03 3.815108998511586563e-03 1.476774576691359739e-03
-3.530000000000001137e+00 5.311008873763946488e-03 5.311008107627440689e-03 3.829295546015016108e-03 4.817104175802134139e-03 1.481712944680677047e-03 5.311008490695693154e-03 4.064889119177556194e-03 1.246119371518136960e-03 3.829295546015016108e-03 1.481712944680677047e-03
-3.519999999999999574e+00 5.330244148159175507e-03 5.330243384029928651e-03 3.843566173092939370e-03 4.834684568427348277e-03 1.486677593001612492e-03 5.330243766094551645e-03 4.079949129409364550e-03 1.250294636685187746e-03 3.843566173092939370e-03 1.486677593001612492e-03
-3.509999999999998010e+00 5.349590884462343196e-03 5.349590122400050586e-03 3.857921726729152383e-03 4.852367577863847710e-03 1.491668776702044074e-03 5.349590503431196457e-03 4.095098285346560757e-03 1.254492218084635484e-03 3.857921726729152383e-03 1.491668776702044074e-03
-3.500000000000000000e+00 5.369050227546036912e-03 5.369049467611439024e-03 3.872363085619454862e-03 4.870154260258976499e-03 1.496686761959283105e-03 5.369049847578737968e-03 4.110337508007355298e-03 1.258712339571382887e-03 3.872363085619454862e-03 1.496686761959283105e-03
-3.489999999999998437e+00 5.388623368985999244e-03 5.388622611240900806e-03 3.886891162986975436e-03 4.888045714404625451e-03 1.501731827126474590e-03 5.388622990113450459e-03 4.125667754873254579e-03 1.262955235240195229e-03 3.886891162986975436e-03 1.501731827126474590e-03
-3.480000000000000426e+00 5.408311551172424389e-03 5.408310795679715198e-03 3.901506909579365717e-03 4.906043085477168435e-03 1.506804263846704076e-03 5.408311173426069360e-03 4.141090023063401931e-03 1.267221150362668079e-03 3.901506909579365717e-03 1.506804263846704076e-03
-3.469999999999998863e+00 5.428116071661402697e-03 5.428115318485069764e-03 3.916211316841055300e-03 4.924147568995842876e-03 1.511904378232181365e-03 5.428115695073236664e-03 4.156605352694316309e-03 1.271510342378920572e-03 3.916211316841055300e-03 1.511904378232181365e-03
-3.460000000000000853e+00 5.448038287751857597e-03 5.448037536957005961e-03 3.931005420250060015e-03 4.942360414986308147e-03 1.517032492104371981e-03 5.448037912354431779e-03 4.172214830413892642e-03 1.275823081940538921e-03 3.931005420250060015e-03 1.517032492104371981e-03
-3.449999999999999289e+00 5.468079621268009081e-03 5.468078872920873086e-03 3.945890302804821656e-03 4.960682932331234030e-03 1.522188944289619645e-03 5.468079247094441084e-03 4.187919593094237801e-03 1.280159654000203283e-03 3.945890302804821656e-03 1.522188944289619645e-03
-3.440000000000001279e+00 5.488241563521309950e-03 5.488240817689282736e-03 3.960867098642366704e-03 4.979116493284320086e-03 1.527374091962930289e-03 5.488241190605296776e-03 4.203720831663499552e-03 1.284520358941797658e-03 3.960867098642366704e-03 1.527374091962930289e-03
-3.429999999999999716e+00 5.508525680419597628e-03 5.508524937171235467e-03 3.975936996764268573e-03 4.997662538118366644e-03 1.532588312031148191e-03 5.508525308795416547e-03 4.219619795051744032e-03 1.288905513743672515e-03 3.975936996764268573e-03 1.532588312031148191e-03
-3.419999999999998153e+00 5.528933617684449360e-03 5.528932877089496808e-03 3.991101244842324737e-03 5.016322579872090591e-03 1.537832002544648998e-03 5.528933247386973518e-03 4.235617794221109567e-03 1.293315453165863951e-03 3.991101244842324737e-03 1.537832002544648998e-03
-3.410000000000000142e+00 5.549467106130998723e-03 5.549466368260405971e-03 4.006361153070682815e-03 5.035098209154029170e-03 1.543105584125019749e-03 5.549466737195703214e-03 4.251716206244919583e-03 1.297750530950783415e-03 4.006361153070682815e-03 1.543105584125019749e-03
-3.399999999999998579e+00 5.570127966957501287e-03 5.570127231883442373e-03 4.021718098026302868e-03 5.053991098955748842e-03 1.548409501394168745e-03 5.570127599420471830e-03 4.267916478395380672e-03 1.302211121025091374e-03 4.021718098026302868e-03 1.548409501394168745e-03
-3.390000000000000568e+00 5.590918116985071212e-03 5.590917384780959634e-03 4.037173526494478894e-03 5.073003009420169913e-03 1.553744224388536530e-03 5.590917750883015423e-03 4.284220132193967620e-03 1.306697618689048237e-03 4.037173526494478894e-03 1.553744224388536530e-03
-3.379999999999999005e+00 5.611839573781360509e-03 5.611838844521871775e-03 4.052728959211502995e-03 5.092135792504911759e-03 1.559110249940113147e-03 5.611839209151616575e-03 4.300628767373665395e-03 1.311210441777951180e-03 4.052728959211502995e-03 1.559110249940113147e-03
-3.370000000000000995e+00 5.632894460595605328e-03 5.632893734356701244e-03 4.068385994471704521e-03 5.111391396474669786e-03 1.564508103004448114e-03 5.632894097476153286e-03 4.317144065697167514e-03 1.315750031778985772e-03 4.068385994471704521e-03 1.564508103004448114e-03
-3.359999999999999432e+00 5.654085011026757299e-03 5.654084287885692041e-03 4.084146311542181246e-03 5.130771870151543818e-03 1.569938337914043424e-03 5.654084649456225103e-03 4.333767794570892243e-03 1.320316854885332644e-03 4.084146311542181246e-03 1.569938337914043424e-03
-3.350000000000001421e+00 5.675413573341309137e-03 5.675412853376656137e-03 4.100011673824644279e-03 5.150279366847535650e-03 1.575401539534338142e-03 5.675413213358982203e-03 4.350501810390635347e-03 1.324911402968346422e-03 4.100011673824644279e-03 1.575401539534338142e-03
-3.339999999999999858e+00 5.696882614353342839e-03 5.696881897645024277e-03 4.115983931700937896e-03 5.169916147899768916e-03 1.580898324298245228e-03 5.696882255999183124e-03 4.367348061551583338e-03 1.329534194447599786e-03 4.115983931700937896e-03 1.580898324298245228e-03
-3.329999999999998295e+00 5.718494722776371920e-03 5.718494009405667398e-03 4.132065024996516012e-03 5.189684585726185399e-03 1.586429341094502997e-03 5.718494366091018792e-03 4.384308591053026789e-03 1.334185775037992220e-03 4.132065024996516012e-03 1.586429341094502997e-03
-3.320000000000000284e+00 5.740252611954671340e-03 5.740251902004244768e-03 4.148256984994936648e-03 5.209587166317950629e-03 1.591995271984522056e-03 5.740252256979458054e-03 4.401385538626850433e-03 1.338866718352608055e-03 4.148256984994936648e-03 1.591995271984522056e-03
-3.309999999999998721e+00 5.762159121881741883e-03 5.762158415435664899e-03 4.164561935936215466e-03 5.229626491084540460e-03 1.597596832722487925e-03 5.762158768658703391e-03 4.418581142318570541e-03 1.343577626340132633e-03 4.164561935936215466e-03 1.597596832722487925e-03
-3.300000000000000711e+00 5.784217220414744100e-03 5.784216517558519489e-03 4.180982095932875113e-03 5.249805277968712901e-03 1.603234773053757549e-03 5.784216868986632662e-03 4.435897739450836777e-03 1.348319129535795885e-03 4.180982095932875113e-03 1.603234773053757549e-03
-3.289999999999999147e+00 5.806430003597009420e-03 5.806429304417597137e-03 4.197519777239724220e-03 5.270126361751443882e-03 1.608909876767578842e-03 5.806429654007303279e-03 4.453337766901590764e-03 1.353091887105712298e-03 4.197519777239724220e-03 1.608909876767578842e-03
-3.280000000000001137e+00 5.828800695005649686e-03 5.828799999591490269e-03 4.214177385817117344e-03 5.290592693471418521e-03 1.614622961481452634e-03 5.828800347298569544e-03 4.470903760633040958e-03 1.357896586665528586e-03 4.214177385817117344e-03 1.614622961481452634e-03
-3.269999999999999574e+00 5.851332644048252984e-03 5.851331952489294448e-03 4.230957420132337374e-03 5.311207338889962180e-03 1.620374878136436343e-03 5.851332298268773283e-03 4.488598354412795012e-03 1.362733943855978271e-03 4.230957420132337374e-03 1.620374878136436343e-03
-3.259999999999998010e+00 5.874029323141542400e-03 5.874028635529269723e-03 4.247862469150267065e-03 5.331973475940359440e-03 1.626166510185138563e-03 5.874028979335406062e-03 4.506424277675426249e-03 1.367604701659979813e-03 4.247862469150267065e-03 1.626166510185138563e-03
-3.250000000000000000e+00 5.896894323715792634e-03 5.896893640143260722e-03 4.264895209472345169e-03 5.352894391110466464e-03 1.631998772457182159e-03 5.896893981929526678e-03 4.524384352481030692e-03 1.372509629448495985e-03 4.264895209472345169e-03 1.631998772457182159e-03
-3.239999999999998437e+00 5.919931351001471616e-03 5.919930671563334787e-03 4.282058401592057396e-03 5.373973474718954889e-03 1.637872609690346022e-03 5.919931011282403635e-03 4.542481489537180013e-03 1.377449521745223622e-03 4.282058401592057396e-03 1.637872609690346022e-03
-3.230000000000000426e+00 5.943144217569208340e-03 5.943143542361745482e-03 4.299354885245744787e-03 5.395214215058899247e-03 1.643788994719731908e-03 5.943143879965476911e-03 4.560718683261790092e-03 1.382425196703686602e-03 4.299354885245744787e-03 1.643788994719731908e-03
-3.219999999999998863e+00 5.966536835610340185e-03 5.966536164731505928e-03 4.316787573849296955e-03 5.416620191397047111e-03 1.649748926321626319e-03 5.966536500170923490e-03 4.579099005877001680e-03 1.387437494293921160e-03 4.316787573849296955e-03 1.649748926321626319e-03
-3.210000000000000853e+00 5.990113207962906479e-03 5.990112541512350279e-03 4.334359448023924685e-03 5.438195065833060192e-03 1.655753426713703694e-03 5.990112874737628379e-03 4.597625600537472330e-03 1.392487274200155615e-03 4.334359448023924685e-03 1.655753426713703694e-03
-3.199999999999999289e+00 6.013877417906730860e-03 6.013876755985853376e-03 4.352073548228043397e-03 5.459942574040209211e-03 1.661803538718248721e-03 6.013877086946292118e-03 4.616301673511216154e-03 1.397575413435075530e-03 4.352073548228043397e-03 1.661803538718248721e-03
-3.190000000000001279e+00 6.037833617770850363e-03 6.037832960482830344e-03 4.369932966526266990e-03 5.481866514926648365e-03 1.667900322600572929e-03 6.037833289126839920e-03 4.635130485445901685e-03 1.402702803680938018e-03 4.369932966526266990e-03 1.667900322600572929e-03
-3.179999999999999716e+00 6.061986016416674554e-03 6.061985363866520884e-03 4.387940837541344334e-03 5.503970739274846591e-03 1.674044852600253168e-03 6.061985690141597286e-03 4.654115341769250389e-03 1.407870348372346897e-03 4.387940837541344334e-03 1.674044852600253168e-03
-3.169999999999998153e+00 6.086338865680569060e-03 6.086338217975161523e-03 4.406100328649448401e-03 5.526259137435060240e-03 1.680238213178417107e-03 6.086338541827865725e-03 4.673259582287645104e-03 1.413078959540219970e-03 4.406100328649448401e-03 1.680238213178417107e-03
-3.160000000000000142e+00 6.110896445879455963e-03 6.110895803127599883e-03 4.424414629493745969e-03 5.548735626166933360e-03 1.686481495009781303e-03 6.110896124503527489e-03 4.692566570062426529e-03 1.418329554441101177e-03 4.424414629493745969e-03 1.686481495009781303e-03
-3.149999999999998579e+00 6.135663050502392600e-03 6.135662412814856144e-03 4.442886940905229655e-03 5.571404134740825555e-03 1.692775790753394500e-03 6.135662731658624372e-03 4.712039679658269233e-03 1.423623052000354706e-03 4.442886940905229655e-03 1.692775790753394500e-03
-3.140000000000000568e+00 6.160642970229140980e-03 6.160642337718725409e-03 4.461520463332896425e-03 5.594268590426921227e-03 1.699122190641036987e-03 6.160642653973933194e-03 4.731682284871921267e-03 1.428960369102012361e-03 4.461520463332896425e-03 1.699122190641036987e-03
-3.129999999999999005e+00 6.185840476433395949e-03 6.185839849214979855e-03 4.480318384897449477e-03 5.617332903515274804e-03 1.705521777926738859e-03 6.185840162824187902e-03 4.751497746062362422e-03 1.434342416761825697e-03 4.480318384897449477e-03 1.705521777926738859e-03
-3.120000000000000995e+00 6.211259804342853831e-03 6.211259182533458191e-03 4.499283869193285677e-03 5.640600952023199811e-03 1.711975624244870984e-03 6.211259493438156011e-03 4.771489397214733613e-03 1.439770096223422615e-03 4.499283869193285677e-03 1.711975624244870984e-03
-3.109999999999999432e+00 6.236905136040590304e-03 6.236904519759423580e-03 4.518420042972424652e-03 5.664076566257479801e-03 1.718484784927582073e-03 6.236904827900006942e-03 4.791660532879732197e-03 1.445244295020274312e-03 4.518420042972424652e-03 1.718484784927582073e-03
-3.100000000000001421e+00 6.262780583501617593e-03 6.262779972870173746e-03 4.537729983850974542e-03 5.687763513407589205e-03 1.725050294334920693e-03 6.262780278185895236e-03 4.812014395137561434e-03 1.450765883048334018e-03 4.537729983850974542e-03 1.725050294334920693e-03
-3.089999999999999858e+00 6.288890171865208802e-03 6.288889567007288975e-03 4.557216708183454805e-03 5.711665482351984194e-03 1.731673161252793650e-03 6.288889869436248455e-03 4.832554160740527849e-03 1.456335708695720823e-03 4.557216708183454805e-03 1.731673161252793650e-03
-3.079999999999998295e+00 6.315237823146406526e-03 6.315237224188217924e-03 4.576883159252666082e-03 5.735786068862429310e-03 1.738354364414645709e-03 6.315237523667312225e-03 4.853282928590851343e-03 1.461954595076460231e-03 4.576883159252666082e-03 1.738354364414645709e-03
-3.070000000000000284e+00 6.341827340590380953e-03 6.341826747660601026e-03 4.596732195922707820e-03 5.760128761391230222e-03 1.745094848202783386e-03 6.341827044125491857e-03 4.874203707710193095e-03 1.467623336415297894e-03 4.596732195922707820e-03 1.745094848202783386e-03
-3.059999999999998721e+00 6.368662393869216516e-03 6.368661807099049339e-03 4.616766581900058099e-03 5.784696927622773495e-03 1.751895518584073962e-03 6.368662100484132060e-03 4.895319405854505791e-03 1.473342694629626703e-03 4.616766581900058099e-03 1.751895518584073962e-03
-3.050000000000000711e+00 6.395746505313540040e-03 6.395745924836813458e-03 4.636988975742342700e-03 5.809493801964232644e-03 1.758757239332834482e-03 6.395746215075177182e-03 4.916632818922239689e-03 1.479113396152937059e-03 4.636988975742342700e-03 1.758757239332834482e-03
-3.039999999999999147e+00 6.423083037360632387e-03 6.423082463313876944e-03 4.657401921746684437e-03 5.834522474140397055e-03 1.765680828590569795e-03 6.423082750337254232e-03 4.938146621295687669e-03 1.484936129041566129e-03 4.657401921746684437e-03 1.765680828590569795e-03
-3.030000000000001137e+00 6.450675181386466076e-03 6.450674613908963587e-03 4.678007841839235993e-03 5.859785879044888263e-03 1.772667055808478404e-03 6.450674897647714831e-03 4.959863357244374826e-03 1.490811540403339571e-03 4.678007841839235993e-03 1.772667055808478404e-03
-3.019999999999999574e+00 6.478525948071764927e-03 6.478525387305659501e-03 4.698809028575055488e-03 5.885286787984158816e-03 1.779716639113656075e-03 6.478525667688711347e-03 4.981785433506156179e-03 1.496740234182555385e-03 4.698809028575055488e-03 1.779716639113656075e-03
-3.009999999999998010e+00 6.506638159432244668e-03 6.506637605522601689e-03 4.719807639342842899e-03 5.911027801432562796e-03 1.786830243134580280e-03 6.506637882477423612e-03 5.003915113146203617e-03 1.502722769331219779e-03 4.719807639342842899e-03 1.786830243134580280e-03
-3.000000000000000000e+00 6.535014442620370491e-03 6.535013895715285036e-03 4.741005691852804606e-03 5.937011343396153377e-03 1.794008477315024025e-03 6.535014169167828631e-03 5.026254510776782813e-03 1.508759658391045167e-03 4.741005691852804606e-03 1.794008477315024025e-03
-2.989999999999998437e+00 6.563657225581560895e-03 6.563656685832218451e-03 4.762405060967981468e-03 5.963239657460586360e-03 1.801251894738907771e-03 6.563656955706889673e-03 5.048805589201734237e-03 1.514851366505155436e-03 4.762405060967981468e-03 1.801251894738907771e-03
-2.980000000000000426e+00 6.592568734621389800e-03 6.592568202182166881e-03 4.784007476920446554e-03 5.989714804574667456e-03 1.808560991481331353e-03 6.592568468401778341e-03 5.071570157529475646e-03 1.520998310872302695e-03 4.784007476920446554e-03 1.808560991481331353e-03
-2.969999999999998863e+00 6.621750993913287642e-03 6.621750468941830711e-03 4.805814524934052222e-03 6.016438662596390770e-03 1.815936206493506955e-03 6.621750731427559176e-03 5.094549870777461721e-03 1.527200860650097239e-03 4.805814524934052222e-03 1.815936206493506955e-03
-2.960000000000000853e+00 6.651205826948320896e-03 6.651205309605637446e-03 4.827827646255298220e-03 6.043412927603084364e-03 1.823377922021680517e-03 6.651205568276978737e-03 5.117746230969662073e-03 1.533459337307316664e-03 4.827827646255298220e-03 1.823377922021680517e-03
-2.949999999999999289e+00 6.680934859901158443e-03 6.680934350351706331e-03 4.850048140573785284e-03 6.070639116942217264e-03 1.830886464552647320e-03 6.680934605126432821e-03 5.141160589707343374e-03 1.539774015419089230e-03 4.850048140573785284e-03 1.830886464552647320e-03
-2.940000000000001279e+00 6.710939526859147422e-03 6.710939025270919005e-03 4.872477169794230817e-03 6.098118573974765748e-03 1.838462106270802830e-03 6.710939276065033647e-03 5.164794152172765170e-03 1.546145123892268694e-03 4.872477169794230817e-03 1.838462106270802830e-03
-2.929999999999999716e+00 6.741221076835485389e-03 6.741220583380101196e-03 4.895115763102992484e-03 6.125852474439525200e-03 1.846105067004800157e-03 6.741220830107792425e-03 5.188647982505221502e-03 1.552572847602571139e-03 4.895115763102992484e-03 1.846105067004800157e-03
-2.919999999999998153e+00 6.771780582463334322e-03 6.771780097316123723e-03 4.917964823254677466e-03 6.153841834344711548e-03 1.853815516635051773e-03 6.771780339889729022e-03 5.212723010470444659e-03 1.559057329419284363e-03 4.917964823254677466e-03 1.853815516635051773e-03
-2.910000000000000142e+00 6.802618950245392648e-03 6.802618473585493597e-03 4.941025133988151234e-03 6.182087519273012782e-03 1.861593577927292322e-03 6.802618711915443990e-03 5.237020039327151995e-03 1.565598672588291995e-03 4.941025133988151234e-03 1.861593577927292322e-03
-2.899999999999998579e+00 6.833736932213983067e-03 6.833736464224421034e-03 4.964297368467088765e-03 6.210590254968497044e-03 1.869439329752112635e-03 6.833736698219202051e-03 5.261539754779507097e-03 1.572196943439694954e-03 4.964297368467088765e-03 1.869439329752112635e-03
-2.890000000000000568e+00 6.865135138839715406e-03 6.865134679707506592e-03 4.987782098627983884e-03 6.239350639058400226e-03 1.877352810645626030e-03 6.865134909273609698e-03 5.286282734891277826e-03 1.578852174382332522e-03 4.987782098627983884e-03 1.877352810645626030e-03
-2.879999999999999005e+00 6.896814053013426357e-03 6.896813602929655757e-03 5.011479805308589018e-03 6.268369153750556755e-03 1.885334022662952256e-03 6.896813827971541057e-03 5.311249460826981267e-03 1.585564367144559790e-03 5.011479805308589018e-03 1.885334022662952256e-03
-2.870000000000000995e+00 6.928774044915425936e-03 6.928773604075339279e-03 5.035390889022338216e-03 6.297646179337702300e-03 1.893382935473045042e-03 6.928773824495383475e-03 5.336440328277392703e-03 1.592333496217990772e-03 5.035390889022338216e-03 1.893382935473045042e-03
-2.859999999999999432e+00 6.961015387579542329e-03 6.961014956182636285e-03 5.059515681239129883e-03 6.327182008333768343e-03 1.901499490641958773e-03 6.961015171881088440e-03 5.361855659421362573e-03 1.599159512459725867e-03 5.059515681239129883e-03 1.901499490641958773e-03
